,School_Name,City,State,PREDDEG,LOCALE,Admission_Rate,ACT_Reading_Scores_75th_Percentile,ACT_Math_Scores_75th_Percentile,Undergraduate_Enrollment,In-State_Tuition,Out-Of-State_Tuition,C150_4,RET_FT4,Completion_Rate_100%_Expected_Time,ICLEVEL,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,ROOMBOARD_OFF,OTHEREXPENSE_OFF,Mean_Earnings_10_Years_Post_Grad,Student_Faculty_Ratio,Median_Woman_Earnings_Post_Grad,Median_Male_Earnings_Post_Grad,Percentage_Federal_Loans_Paid_After_4Years,Average_Faculty_Salary,PRGMOFR,MD_FAMINC,Median_Household_Income,Percent_Undergrads_Received_Federal_Loans,Instructional_Expenditures_Per_Full_Time_Student,Net_Tuition_Revenue_Per_Full_Time_Student,RET_FT4_POOLED
664,Oregon State University,Corvallis,OR,3,,0.8998,590.0,610.0,15424.0,5442.0,17502.0,0.6108,0.8,0.3056,1,1401.0,6930.0,2262.0,6930.0,2262.0,,,,,,6479.0,,43656.0,60312.67,,7060.0,6935.0,
665,Oregon State University,Corvallis,OR,3,,0.9277,590.0,610.0,15506.0,5643.0,17559.0,0.598,0.81,0.2903,1,1443.0,7344.0,2328.0,7344.0,2328.0,,,,,,6865.0,,44396.5,,,7751.0,6224.0,
666,Oregon State University,Corvallis,OR,3,,0.924,590.0,610.0,15842.0,5911.0,18187.0,0.6083,0.8163,0.2968,1,1485.0,7566.0,2403.0,7566.0,2403.0,55400,,,,,7136.0,,46550.5,,,8067.0,6637.0,
667,Oregon State University,Corvallis,OR,3,,0.8554,580.0,610.0,16253.0,6187.0,18823.0,0.6198,0.8077,0.3163,1,1527.0,8208.0,2403.0,8208.0,2403.0,,23.0,,,,7349.0,,48553.0,,,8543.0,6832.0,
668,Oregon State University,Corvallis,OR,3,,0.8414,590.0,620.0,17557.0,6727.0,19651.0,0.6048,0.826,0.2834,1,1603.0,8352.0,2451.0,8352.0,2451.0,51900,25.0,,,,7769.0,,48163.0,,0.4803,8961.0,6975.0,
669,Oregon State University,Corvallis,OR,3,,0.8247,590.0,620.0,18981.0,7115.0,20435.0,0.6022,0.8313,0.3068,1,1764.0,9168.0,2574.0,9168.0,2574.0,,26.0,,,,7644.0,,47386.0,,0.5118,8453.0,7410.0,
670,Oregon State University,Corvallis,OR,3,,0.8111,600.0,620.0,20031.0,7600.0,21316.0,0.6102,0.8144,0.2907,1,1854.0,9444.0,2577.0,9444.0,2577.0,51200,23.0,,,,7570.0,,44928.0,,0.5268,8701.0,8136.0,
671,Oregon State University,Corvallis,OR,3,,0.7765,600.0,620.0,21096.0,8138.0,22322.0,0.609,0.8326,0.3009,1,1908.0,10563.0,2616.0,10074.0,2616.0,51900,23.0,,,,7834.0,,42844.5,,0.5285,9438.0,8723.0,
672,Oregon State University,Corvallis,OR,3,,0.7894,600.0,630.0,22349.0,8322.0,23514.0,0.6147,0.8415,0.2956,1,1965.0,10695.0,2577.0,10578.0,2577.0,53900,23.0,,,,8692.0,,43261.0,,0.5162,10145.0,9398.0,
673,Oregon State University,Corvallis,OR,3,,0.7776,610.0,620.0,22925.0,9122.0,26294.0,0.6307,0.8376,0.3067,1,1965.0,10929.0,2577.0,10929.0,2577.0,56700,19.0,,,,9055.0,,43104.0,,0.5067,10914.0,10540.0,
674,Oregon State University,Corvallis,OR,3,,0.7836,610.0,630.0,23656.0,10107.0,28767.0,0.643,0.8479,0.3235,1,1950.0,11874.0,2484.0,11874.0,2484.0,,18.0,,,,9076.0,,42539.0,,0.4827,10560.0,11309.0,
675,Oregon State University,Corvallis,OR,3,,0.7748,620.0,620.0,24350.0,10366.0,28846.0,0.6333,0.8335,0.329,1,1551.0,11874.0,2550.0,11874.0,2550.0,,18.0,,,,9322.0,,44450.0,,0.4702,11878.0,11665.0,
676,Oregon State University,Corvallis,OR,3,,0.7884,650.0,650.0,24921.0,10797.0,29457.0,0.6534,0.8489,0.3328,1,1200.0,11445.0,2604.0,11445.0,2604.0,,18.0,,,,9735.0,,,,0.4498,11155.0,11691.0,
677,Oregon State University,Corvallis,OR,3,,0.8063,650.0,660.0,24787.0,11166.0,30141.0,0.6703,0.8418,0.3677,1,1200.0,11904.0,2622.0,12351.0,2622.0,,17.0,48908.0,65184.0,,9910.0,,,,0.4299,11234.0,12147.0,
678,Oregon State University,Corvallis,OR,3,,0.8233,660.0,660.0,25339.0,11715.0,31215.0,0.671,0.8539,0.3484,1,1200.0,12306.0,2694.0,12906.0,2694.0,,18.0,52655.0,69532.0,,10107.0,,,,0.3944,11642.0,12179.0,
679,Oregon State University,Corvallis,OR,3,,0.8221,650.0,660.0,26048.0,11858.0,31467.0,0.6932,0.8455,0.4068,1,1200.0,13200.0,2742.0,13200.0,2742.0,,18.0,,,0.19,10436.0,,,,0.3651,11902.0,12616.0,
680,Oregon State University,Corvallis,OR,3,13.0,0.8921,680.0,690.0,27038.0,12188.0,31579.0,0.6818,0.8675,0.4059,1,600.0,13860.0,2754.0,13860.0,2745.0,56700,18.0,52655.0,69532.0,0.19,10714.0,,44450.0,60312.67,0.3305,11183.0,12585.0,0.8567
681,Portland State University,Portland,OR,3,,0.85,580.0,570.0,15159.0,4761.0,16866.0,0.3388,0.66,0.1263,1,1500.0,9588.5,2830.59,9000.0,2700.0,,,,,,6276.0,,22901.0,,,5289.0,5762.0,
682,Portland State University,Portland,OR,3,,0.7041,590.0,580.0,15748.0,4960.0,17125.0,0.3471,0.67,0.1317,1,1600.0,9588.5,2830.59,9800.0,3000.0,,,,,,6286.0,,23528.5,62889.32,,6542.0,7029.0,
683,Portland State University,Portland,OR,3,,0.7952,590.0,580.0,15915.0,5210.0,17435.0,0.3716,0.67,0.1454,1,1800.0,9588.5,2830.59,10330.0,3500.0,,,,,,6638.0,,24690.0,,,6122.0,5713.0,
684,Portland State University,Portland,OR,3,,0.7092,590.0,580.0,16524.0,5764.0,17830.0,0.35,0.6695,0.1265,1,1850.0,9588.5,2830.59,10500.0,3800.0,49300,,,,,6592.0,,25769.5,,,6437.0,6266.0,
685,Portland State University,Portland,OR,3,,0.7963,590.0,580.0,17930.0,6147.0,18837.0,0.3373,0.6854,0.13,1,1900.0,9486.0,2889.0,11000.0,2889.0,,20.0,,,,7034.0,,26540.0,,,7118.0,6653.0,
686,Portland State University,Portland,OR,3,,0.7718,590.0,570.0,19261.0,6764.0,21198.0,0.3339,0.7007,0.1258,1,1911.0,9774.0,2961.0,11500.0,2900.0,47400,22.0,,,,7446.0,,25722.0,,0.4739,7405.0,6708.0,
687,Portland State University,Portland,OR,3,,0.7851,590.0,580.0,19752.0,7130.0,21642.0,0.3598,0.7043,0.1424,1,1911.0,9774.0,2961.0,11600.0,3070.0,,21.0,,,,7321.0,,23987.0,,0.5227,7338.0,7184.0,
688,Portland State University,Portland,OR,3,,0.6945,590.0,580.0,20119.0,7764.0,22983.0,0.3833,0.7291,0.1433,1,1920.0,9801.0,3000.0,11700.0,3100.0,48100,21.0,,,,7351.0,,22457.0,,0.5298,7937.0,7739.0,
689,Portland State University,Portland,OR,3,,0.6627,590.0,580.0,20151.0,7653.0,22863.0,0.4131,0.7371,0.1559,1,2000.0,9950.0,3200.0,12000.0,3300.0,47400,20.0,,,,8058.0,,21754.5,,0.5308,8223.0,8064.0,
690,Portland State University,Portland,OR,3,,0.6117,590.0,580.0,20085.0,7878.0,23088.0,0.417,0.7303,0.1766,1,2100.0,10050.0,3500.0,12100.0,3500.0,48600,21.0,,,,8286.0,,22301.0,,0.5297,8562.0,8128.0,
691,Portland State University,Portland,OR,3,,0.6933,590.0,570.0,19662.0,7794.0,23319.0,0.4205,0.7264,0.1685,1,2080.0,10119.0,3500.0,12000.0,3500.0,50800,19.0,,,,8121.0,,23621.0,,0.5142,8454.0,8488.0,
692,Portland State University,Portland,OR,3,,0.8568,590.0,570.0,19648.0,8034.0,24009.0,0.4197,0.7051,0.1908,1,2090.0,10010.0,3500.0,12100.0,3500.0,,19.0,,,,8768.0,,24621.0,,0.4659,7764.0,8762.0,
693,Portland State University,Portland,OR,3,,0.8942,590.0,570.0,19057.0,8337.0,24852.0,0.4839,0.7427,0.2108,1,2090.0,9960.0,3700.0,12200.0,3700.0,,19.0,,,,8730.0,,25986.0,,0.4727,9732.0,8918.0,
694,Portland State University,Portland,OR,3,,0.9244,620.0,600.0,18585.0,8783.0,26130.0,0.4894,0.7161,0.2095,1,1263.0,9588.5,2830.59,12831.0,3765.0,,20.0,,,,9173.0,,,,0.4597,9389.0,9208.0,
695,Portland State University,Portland,OR,3,,0.902,630.0,600.0,18541.0,9105.0,27437.0,0.4911,0.756,0.2132,1,1263.0,13215.0,2502.0,13215.0,2502.0,,21.0,48172.0,57295.0,,9650.0,,,,0.4237,9950.0,9467.0,
696,Portland State University,Portland,OR,3,,0.958,630.0,590.0,17774.0,9579.0,28410.0,0.4812,0.7446,0.2202,1,1263.0,13611.0,2502.0,13611.0,2502.0,,21.0,51038.0,59725.0,,10065.0,,,,0.4163,10174.0,9660.0,
697,Portland State University,Portland,OR,3,,0.9519,610.0,580.0,16596.0,10112.0,29001.0,0.4914,0.7544,0.2718,1,1200.0,13500.0,3210.0,13500.0,3210.0,,19.0,,,0.12,10119.0,,,,0.3757,10503.0,9837.0,
698,Portland State University,Portland,OR,3,11.0,0.9843,640.0,610.0,15674.0,10386.0,29286.0,0.5381,0.757,0.2881,1,1200.0,13500.0,3210.0,13500.0,3210.0,50800,19.0,51038.0,59725.0,0.12,10304.0,,25986.0,62889.32,0.3637,9642.0,10003.0,0.7556
699,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.9669,592.0,599.0,1755.0,4840.0,9690.0,0.4438,0.64,0.0888,1,850.0,3680.0,2650.0,6020.0,2850.0,,,,,,6585.0,,40078.0,,,5156.0,4021.0,
700,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.9404,592.0,599.0,1725.0,5070.0,10060.0,0.4058,0.73,0.1202,1,1000.0,4190.0,3000.0,8438.33,4233.33,,,,,,6669.0,,45266.0,52423.4,,5545.0,4424.0,
701,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8254,592.0,599.0,1564.0,5330.0,10520.0,0.451,0.74,0.1102,1,1000.0,4410.0,3200.0,8438.33,4233.33,,,,,,6934.0,,47583.0,,,5977.0,4618.0,
702,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8845,600.0,630.0,1578.0,5670.0,11060.0,0.4035,0.7617,0.0934,1,1200.0,4600.0,3400.0,8438.33,4233.33,60500,,,,,6419.0,,51649.0,,,6680.0,5383.0,
703,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8272,630.0,680.0,1564.0,6280.0,7800.0,0.3706,0.7558,0.0796,1,1200.0,4770.0,3650.0,8438.33,4233.33,,14.0,,,,7585.0,,56289.0,,,7408.0,5571.0,
704,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8328,630.0,670.0,1631.0,6830.0,8210.0,0.3498,0.8226,0.0914,1,1950.0,5080.0,3800.0,8438.33,4233.33,56500,14.0,,,,7856.0,,58113.5,,0.4992,7912.0,6182.0,
705,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.9334,650.0,650.0,1758.0,7130.0,8620.0,0.4494,0.7843,0.1149,1,1960.0,5610.0,3950.0,8438.33,4233.33,,14.0,,,,7935.0,,58302.0,,0.5105,7908.0,5985.0,
706,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8786,670.0,660.0,1797.0,8820.0,10530.0,0.4574,0.7854,0.1155,1,1960.0,5700.0,3950.0,8020.0,4150.0,57000,14.0,,,,8147.0,,60244.0,,0.5298,8640.0,6300.0,
707,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8839,610.0,660.0,1939.0,9370.0,11310.0,0.5468,0.796,0.1993,1,1780.0,5890.0,4000.0,6660.0,4300.0,56800,14.0,,,,8682.0,,61778.0,,0.5573,11184.0,7398.0,
708,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8608,630.0,660.0,2194.0,10040.0,12870.0,0.4566,0.7886,0.1662,1,1800.0,6130.0,4000.0,6930.0,4500.0,60000,14.0,,,,8892.0,,63162.0,,0.5507,10035.0,8097.0,
709,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8802,610.0,660.0,2336.0,10040.0,13560.0,0.5382,0.7671,0.2161,1,1800.0,6370.0,4000.0,7440.0,4300.0,62400,15.0,,,,9124.0,,64560.5,,0.552,10832.0,8909.0,
710,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8425,630.0,670.0,2674.0,11170.0,14940.0,0.5097,0.7665,0.1713,1,2000.0,7300.0,4000.0,8600.0,4300.0,,15.0,,,,9375.0,,69279.0,,0.573,9831.0,9319.0,
711,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.845,630.0,660.0,2353.0,11160.0,15320.0,0.4779,0.7838,0.3019,1,2000.0,7720.0,4000.0,9120.0,4400.0,,15.0,,,,9422.0,,76508.0,,0.4721,9655.0,9876.0,
712,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8339,660.0,693.0,2295.0,10400.0,14580.0,0.5074,0.8008,0.0569,1,2020.0,8170.0,4000.0,9180.0,4400.0,,15.0,,,,9453.0,,,,0.5343,9785.0,9773.0,
713,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8332,670.0,693.0,2177.0,10560.0,14820.0,0.5011,0.7582,0.1611,1,2020.0,8440.0,4000.0,9360.0,4400.0,,15.0,61592.0,75150.0,,9283.0,,,,0.5217,10961.0,9975.0,
714,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.766,665.0,690.0,2125.0,10770.0,15080.0,0.4872,0.7846,0.1553,1,2040.0,8770.0,4400.0,8770.0,4400.0,,15.0,59222.0,75625.0,,9516.0,,,,0.4996,11829.0,10207.0,
715,South Dakota School of Mines and Technology,Rapid City,SD,3,,0.8555,665.0,690.0,2043.0,11020.0,15400.0,0.4992,0.7816,0.1946,1,2050.0,7980.0,4400.0,10400.0,4400.0,,13.0,,,0.25,9638.0,,,,0.4914,12101.0,9642.0,
716,South Dakota School of Mines and Technology,Rapid City,SD,3,13.0,0.8048,665.0,690.0,1976.0,12110.0,16530.0,0.5231,0.7036,0.2404,1,2060.0,8140.0,4400.0,10760.0,4400.0,62400,11.0,59222.0,75625.0,0.25,9844.0,,76508.0,52423.4,0.4688,11960.0,8714.0,0.7437
717,South Dakota State University,Brookings,SD,3,,0.9225,592.0,599.0,8743.0,4802.0,9969.0,0.5444,0.75,0.2589,1,864.0,3975.0,3458.0,5814.0,3384.0,,,,,,5808.0,,47863.0,,,5151.0,3845.0,
718,South Dakota State University,Brookings,SD,3,,0.9272,592.0,599.0,8752.0,5046.0,10366.0,0.5402,0.74,0.2414,1,896.0,4252.0,3382.0,8551.42,5319.0,,,,,,6029.0,,49990.5,53049.11,,5230.0,4126.0,
719,South Dakota State University,Brookings,SD,3,,0.9391,592.0,599.0,9003.0,5052.0,6243.0,0.5284,0.77,0.2359,1,936.0,5029.0,3150.0,8551.42,5319.0,,,,,,6280.0,,49496.0,,,5391.0,4426.0,
720,South Dakota State University,Brookings,SD,3,,0.9414,592.0,599.0,9353.0,5373.0,6611.0,0.5278,0.7729,0.2235,1,976.0,5240.0,3282.0,8551.42,5319.0,48500,,,,,6351.0,,51993.0,,,6365.0,4735.0,
721,South Dakota State University,Brookings,SD,3,,0.9311,592.0,599.0,9516.0,5808.0,7143.0,0.5144,0.771,0.2057,1,1014.0,5423.0,3494.0,8551.42,5319.0,,18.0,,,,6619.0,,56530.0,,,5363.0,5128.0,
722,South Dakota State University,Brookings,SD,3,,0.9346,592.0,599.0,9786.0,6155.0,7528.0,0.5339,0.7756,0.2223,1,1068.0,5364.0,3608.0,8551.42,5319.0,47900,19.0,,,,6652.0,,58325.0,,0.6103,6138.0,5829.0,
723,South Dakota State University,Brookings,SD,3,,0.9133,592.0,599.0,10206.0,6444.0,7941.0,0.5369,0.7657,0.2525,1,1100.0,5822.0,3672.0,8551.42,5319.0,,19.0,,,,6596.0,,57823.0,,0.6182,6714.0,5335.0,
724,South Dakota State University,Brookings,SD,3,,0.923,592.0,599.0,10210.0,6887.0,8602.0,0.5869,0.7347,0.3061,1,1152.0,6012.0,3736.0,7352.0,4268.0,46100,19.0,,,,6627.0,,59332.0,,0.6203,6433.0,5970.0,
725,South Dakota State University,Brookings,SD,3,,0.9166,530.0,580.0,10043.0,7404.0,9350.0,0.551,0.747,0.2713,1,1140.0,6246.0,3826.0,7580.0,4372.0,45700,17.0,,,,7279.0,,60350.0,,0.6328,6888.0,6835.0,
726,South Dakota State University,Brookings,SD,3,,0.919,590.0,600.0,10048.0,7713.0,9795.0,0.5566,0.7589,0.2671,1,1174.0,6644.0,3915.0,7740.0,4491.0,47700,17.0,,,,7451.0,,62211.0,,0.6074,7415.0,7250.0,
727,South Dakota State University,Brookings,SD,3,,0.9201,560.0,610.0,10003.0,7713.0,10485.0,0.5687,0.7698,0.2919,1,1500.0,9000.0,6798.0,9493.0,7767.0,50200,17.0,,,,7698.0,,66899.5,,0.5995,7951.0,7493.0,
728,South Dakota State University,Brookings,SD,3,,0.917,560.0,600.0,9825.0,8172.0,11053.0,0.5414,0.7611,0.3034,1,1500.0,9450.0,6798.0,9493.0,7767.0,,17.0,,,,7884.0,,69436.5,,0.5859,8129.0,7992.0,
729,South Dakota State University,Brookings,SD,3,,0.9076,580.0,580.0,9767.0,8172.0,11403.0,0.5304,0.786,0.2905,1,1500.0,9800.0,7055.0,9965.0,8105.0,,17.0,,,,8173.0,,73000.0,,0.5521,8376.0,8375.0,
730,South Dakota State University,Brookings,SD,3,,0.9137,630.0,630.0,9704.0,8441.0,11689.0,0.5492,0.7721,0.307,1,1500.0,8563.0,4300.0,9965.0,5300.0,,17.0,,,,8135.0,,,,0.5407,8731.0,8479.0,
731,South Dakota State University,Brookings,SD,3,,0.9243,620.0,640.0,9314.0,8764.0,12128.0,0.5634,0.7591,0.3641,1,1500.0,8563.0,4300.0,8563.0,4300.0,,17.0,44914.0,55697.0,,8255.0,,,,0.5407,8686.0,8550.0,
732,South Dakota State University,Brookings,SD,3,,0.9004,630.0,630.0,9034.0,9114.0,12589.0,0.5618,0.7832,0.3588,1,1200.0,8105.0,3894.0,8726.0,4580.0,,17.0,47108.0,58219.0,,8522.0,,,,0.5219,8944.0,8660.0,
733,South Dakota State University,Brookings,SD,3,,0.8894,630.0,670.0,8908.0,9200.0,12675.0,0.5885,0.81,0.4071,1,1200.0,8069.0,4007.0,8901.0,4714.0,,17.0,,,0.21,8653.0,,,,0.5146,8959.0,8929.0,
734,South Dakota State University,Brookings,SD,3,33.0,0.8743,600.0,620.0,8651.0,9299.0,12809.0,0.5955,0.7986,0.4152,1,1200.0,8054.0,4063.0,9025.0,4780.0,50200,17.0,47108.0,58219.0,0.21,8860.0,,73000.0,53049.11,0.4901,8746.0,8708.0,0.8043
735,Southern Oregon University,Ashland,OR,3,,0.9007,580.0,570.0,4435.0,4697.0,15146.0,0.3582,0.63,0.1851,1,1125.0,6765.0,3966.0,6765.0,3966.0,,,,,,5135.0,,31189.0,,,4458.0,4702.0,
736,Southern Oregon University,Ashland,OR,3,,0.7485,580.0,560.0,4251.0,5005.0,16054.0,0.4005,0.65,0.1804,1,1155.0,7254.0,3966.0,9280.92,2995.46,,,,,,5102.0,,32019.5,54749.32,,5074.0,5115.0,
737,Southern Oregon University,Ashland,OR,3,,0.8017,580.0,560.0,4127.0,5233.0,16918.0,0.3759,0.65,0.1909,1,1200.0,7404.0,3300.0,9280.92,2995.46,,,,,,5080.0,,32521.5,,,5579.0,4604.0,
738,Southern Oregon University,Ashland,OR,3,,0.9321,580.0,560.0,4082.0,5481.0,17236.0,0.3544,0.6587,0.1963,1,1350.0,7941.0,3600.0,9280.92,2995.46,41700,,,,,5449.0,,33225.5,,,6041.0,4853.0,
739,Southern Oregon University,Ashland,OR,3,,0.8294,570.0,550.0,4103.0,5667.0,18669.0,0.3571,0.6619,0.2109,1,1350.0,8418.0,3750.0,9280.92,2995.46,,18.0,,,,5852.0,,33968.5,,,6594.0,4868.0,
740,Southern Oregon University,Ashland,OR,3,,0.8876,580.0,560.0,4134.0,6252.0,19914.0,0.3136,0.6756,0.1763,1,1350.0,8454.0,3750.0,9280.92,2995.46,39900,18.0,,,,5946.0,,33657.0,,0.5017,6811.0,4638.0,
741,Southern Oregon University,Ashland,OR,3,,0.7819,580.0,560.0,4486.0,6444.0,20283.0,0.3091,0.7044,0.1344,1,1350.0,8508.0,3750.0,8508.0,3750.0,,21.0,,,,6108.0,,31726.0,,0.5433,7080.0,4886.0,
742,Southern Oregon University,Ashland,OR,3,,0.5948,580.0,550.0,4804.0,6840.0,19230.0,0.331,0.6903,0.1556,1,1260.0,9084.0,2484.0,8175.0,2895.0,41000,20.0,,,,6238.0,,30427.0,,0.4726,6999.0,5315.0,
743,Southern Oregon University,Ashland,OR,3,,0.7456,590.0,560.0,4639.0,7109.0,18978.0,0.3154,0.6798,0.1556,1,900.0,9651.0,2685.0,8220.0,3096.0,40400,17.0,,,,6431.0,,30834.0,,0.4936,7240.0,5758.0,
744,Southern Oregon University,Ashland,OR,3,,0.7304,570.0,560.0,4436.0,7438.0,19900.0,0.367,0.6693,0.1807,1,1029.0,10134.0,2766.0,8631.0,3189.0,41200,18.0,,,,7096.0,,32414.0,,0.4882,7477.0,5643.0,
745,Southern Oregon University,Ashland,OR,3,,0.7737,580.0,550.0,4397.0,7701.0,21279.0,0.3956,0.7386,0.2178,1,960.0,11682.0,2685.0,8883.0,3252.0,43400,21.0,,,,7134.0,,32335.5,,0.4756,8340.0,6352.0,
746,Southern Oregon University,Ashland,OR,3,,0.9523,580.0,560.0,4316.0,8145.0,22365.0,0.3712,0.719,0.2009,1,999.0,12105.0,3252.0,9150.0,3252.0,,23.0,,,,7416.0,,33253.5,,0.4747,7042.0,6349.0,
747,Southern Oregon University,Ashland,OR,3,,0.782,580.0,550.0,4391.0,8523.0,23170.0,0.3878,0.6753,0.2395,1,999.0,12756.0,3252.0,9699.0,3252.0,,21.0,,,,7622.0,,32578.0,,0.4281,7964.0,6182.0,
748,Southern Oregon University,Ashland,OR,3,,0.7848,560.0,560.0,4399.0,9287.0,24630.0,0.3785,0.7209,0.2274,1,999.0,13764.0,2698.0,9894.0,2698.0,,21.0,,,,7841.0,,,,0.3863,7554.0,6261.0,
749,Southern Oregon University,Ashland,OR,3,,0.7647,600.0,550.0,4048.0,9615.0,25545.0,0.4009,0.6912,0.2153,1,999.0,14199.0,2697.0,9894.0,2697.0,,26.0,40222.0,48746.0,,8668.0,,,,0.3876,7572.0,6570.0,
750,Southern Oregon University,Ashland,OR,3,,0.782,620.0,580.0,3787.0,10479.0,26814.0,0.4579,0.6992,0.2508,1,999.0,14589.0,2697.0,10166.0,2697.0,,20.0,44888.0,50409.0,,9166.0,,,,0.663,8360.0,7009.0,
751,Southern Oregon University,Ashland,OR,3,,0.9043,620.0,580.0,3462.0,10710.0,27990.0,0.4659,0.6794,0.439,1,999.0,14629.0,2697.0,11166.0,2697.0,,20.0,,,0.11,9058.0,,,,0.345,8942.0,7940.0,
752,Southern Oregon University,Ashland,OR,3,22.0,0.897,630.0,600.0,3208.0,11142.0,28962.0,0.4103,0.6919,0.2833,1,999.0,15066.0,1500.0,11501.0,1500.0,43400,20.0,44888.0,50409.0,0.11,9106.0,,32578.0,54749.32,0.327,8758.0,8027.0,0.6851
753,Southern Utah University,Cedar City,UT,3,,0.7773,560.0,560.0,4677.0,3054.0,9008.0,0.3343,0.58,0.1811,1,1036.0,5400.0,3550.0,5400.0,3550.0,,,,,,5036.0,,22026.0,,,3431.0,2037.0,
754,Southern Utah University,Cedar City,UT,3,,0.9072,580.0,580.0,4998.0,3358.0,9878.0,0.3227,0.59,0.1764,1,1036.0,5400.0,3550.0,5400.0,3550.0,,,,,,5228.0,,24371.0,55546.63,,3668.0,2506.0,
755,Southern Utah University,Cedar City,UT,3,,0.8052,560.0,560.0,5268.0,3060.0,10098.0,0.3977,0.55,0.209,1,1036.0,5400.0,3550.0,5400.0,3550.0,,,,,,5447.0,,27582.5,,,3447.0,2960.0,
756,Southern Utah University,Cedar City,UT,3,,0.798,590.0,570.0,5329.0,3796.0,11326.0,0.4093,0.6963,0.2136,1,1036.0,5400.0,3550.0,5400.0,3550.0,44300,,,,,5702.0,,30022.0,,,3652.0,3080.0,
757,Southern Utah University,Cedar City,UT,3,,0.8421,540.0,560.0,5434.0,4028.0,12082.0,0.3788,0.6748,0.2129,1,1036.0,5400.0,3550.0,5400.0,3550.0,,23.0,,,,5930.0,,33103.5,,,3937.0,3417.0,
758,Southern Utah University,Cedar City,UT,3,,0.7188,580.0,580.0,5797.0,4269.0,12847.0,0.431,0.6941,0.2269,1,1036.0,5400.0,3550.0,5400.0,3550.0,42700,24.0,,,,6004.0,,33524.0,,0.3056,3484.0,3620.0,
759,Southern Utah University,Cedar City,UT,3,,0.8126,580.0,570.0,5847.0,4736.0,14386.0,0.4345,0.6285,0.2038,1,1600.0,7500.0,4800.0,7500.0,4800.0,,22.0,,,,6069.0,,34444.0,,0.3428,4041.0,3591.0,
760,Southern Utah University,Cedar City,UT,3,,0.7643,580.0,560.0,5774.0,5198.0,15910.0,0.4171,0.6594,0.1789,1,1600.0,7500.0,4800.0,7500.0,4800.0,41100,20.0,,,,6172.0,,34460.5,,0.5734,4515.0,4112.0,
761,Southern Utah University,Cedar City,UT,3,,0.5733,560.0,570.0,5767.0,5576.0,16984.0,0.4495,0.6574,0.2007,1,1600.0,6458.0,4800.0,7500.0,4800.0,42500,21.0,,,,6502.0,,34295.0,,0.5678,5062.0,4924.0,
762,Southern Utah University,Cedar City,UT,3,,0.5709,570.0,580.0,5620.0,5924.0,17902.0,0.526,0.6473,0.2195,1,1600.0,6758.0,4800.0,7500.0,4800.0,43300,21.0,,,,6526.0,,34071.0,,0.5257,5519.0,5380.0,
763,Southern Utah University,Cedar City,UT,3,,0.6103,570.0,570.0,5514.0,6138.0,18596.0,0.5036,0.6554,0.2041,1,1600.0,6890.0,4800.0,7500.0,4800.0,45500,18.0,,,,6339.0,,33110.5,,0.3447,7872.0,7753.0,
764,Southern Utah University,Cedar City,UT,3,,0.7214,590.0,570.0,5977.0,6300.0,19132.0,0.4378,0.6429,0.1774,1,1600.0,6957.0,4800.0,7500.0,4800.0,,18.0,,,,6183.0,,37208.0,,0.5133,9895.0,9625.0,
765,Southern Utah University,Cedar City,UT,3,,0.7228,580.0,570.0,6353.0,6530.0,19810.0,0.4923,0.6934,0.215,1,1600.0,7067.0,4800.0,7500.0,4800.0,,19.0,,,,6632.0,,41064.0,,0.3306,7540.0,8417.0,
766,Southern Utah University,Cedar City,UT,3,,0.758,620.0,600.0,6849.0,6676.0,20288.0,0.4677,0.7109,0.1947,1,1600.0,7067.0,4800.0,7500.0,4800.0,,19.0,,,,6543.0,,,,0.4577,7110.0,7030.0,
767,Southern Utah University,Cedar City,UT,3,,0.7918,640.0,610.0,7293.0,6770.0,20586.0,0.4926,0.7282,0.2077,1,1600.0,7250.0,4800.0,7500.0,4800.0,,19.0,32164.0,63607.0,,6810.0,,,,0.8586,6599.0,6714.0,
768,Southern Utah University,Cedar City,UT,3,,0.7835,630.0,610.0,7534.0,6770.0,20586.0,0.501,0.7362,0.275,1,1600.0,7349.0,4800.0,7500.0,4800.0,,19.0,33835.0,66041.0,,7217.0,,,,0.4606,6696.0,7128.0,
769,Southern Utah University,Cedar City,UT,3,,0.7556,620.0,600.0,8356.0,6770.0,20586.0,0.4552,0.7233,0.2204,1,1600.0,7374.0,4800.0,7500.0,4800.0,,23.0,,,0.21,7226.0,,,,0.4653,6794.0,7400.0,
